OBJECTID,PlotID,Date,Type,y,x,RASTERVALU
681,824,8/12/2015 0:00:00,Biomass,45.865839999999999,-114.066410000000000,6
682,825,8/12/2015 0:00:00,Biomass,45.868910000000000,-114.064660000000000,3
683,826,8/12/2015 0:00:00,Biomass,45.868530000000000,-114.071299999999990,4
684,827,8/12/2015 0:00:00,Biomass,45.868139999999997,-114.068420000000000,3
685,828,8/12/2015 0:00:00,Biomass,45.870010000000001,-114.072070000000000,3
686,844,7/24/2014 0:00:00,Biomass,46.680779999999999,-113.849470000000000,3
687,845,7/24/2014 0:00:00,Biomass,46.675739999999998,-113.845380000000010,3
688,846,7/24/2014 0:00:00,Biomass,46.679679999999998,-113.846480000000000,3
689,847,7/24/2014 0:00:00,Biomass,46.673909999999999,-113.849279999999990,4
690,848,7/24/2014 0:00:00,Biomass,46.678010000000000,-113.847690000000000,3
691,864,8/7/2014 0:00:00,Biomass,45.518279999999997,-114.271990000000000,3
692,865,8/7/2014 0:00:00,Biomass,45.518439999999998,-114.270270000000000,3
693,866,8/7/2014 0:00:00,Biomass,45.519930000000002,-114.269640000000000,3
694,868,8/7/2014 0:00:00,Biomass,45.517699999999998,-114.270840000000010,3
695,869,8/6/2014 0:00:00,Biomass,45.506200000000000,-114.294940000000000,3
696,871,8/6/2014 0:00:00,Biomass,45.506959999999999,-114.292140000000000,3
697,872,8/6/2014 0:00:00,Biomass,45.506680000000003,-114.294169999999990,3
698,873,8/6/2014 0:00:00,Biomass,45.509970000000003,-114.292150000000010,6
699,874,8/5/2014 0:00:00,Biomass,45.534999999999997,-114.277170000000000,3
700,875,8/5/2014 0:00:00,Biomass,45.539239999999999,-114.278720000000010,3
701,876,8/5/2014 0:00:00,Biomass,45.534089999999999,-114.277550000000010,3
702,877,8/5/2014 0:00:00,Biomass,45.534869999999998,-114.278880000000000,3
703,878,8/5/2014 0:00:00,Biomass,45.538490000000003,-114.277730000000010,3
704,880,8/10/2015 0:00:00,Biomass,45.506760000000000,-114.471880000000000,-9999
705,881,8/10/2015 0:00:00,Biomass,45.509569999999997,-114.471270000000000,-9999
706,882,8/10/2015 0:00:00,Biomass,45.510019999999997,-114.471650000000000,-9999
707,883,8/10/2015 0:00:00,Biomass,45.506149999999998,-114.470710000000000,-9999
708,884,8/14/2015 0:00:00,Biomass,46.259850000000000,-113.796899999999990,3
709,885,8/13/2015 0:00:00,Biomass,46.255910000000000,-113.800640000000000,3
710,886,8/14/2015 0:00:00,Biomass,46.260959999999997,-113.803700000000010,3
711,887,8/14/2015 0:00:00,Biomass,46.260710000000003,-113.802750000000000,3
712,888,8/13/2015 0:00:00,Biomass,46.255339999999997,-113.800520000000010,3
713,889,8/14/2014 0:00:00,Biomass,46.322029999999998,-114.239360000000000,3
714,891,8/14/2014 0:00:00,Biomass,46.321910000000003,-114.240820000000000,3
715,892,8/14/2014 0:00:00,Biomass,46.319699999999997,-114.241600000000010,3
716,894,8/15/2014 0:00:00,Biomass,46.325180000000003,-114.250370000000000,3
717,896,8/15/2014 0:00:00,Biomass,46.327010000000001,-114.248549999999990,3
718,898,8/15/2014 0:00:00,Biomass,46.325780000000002,-114.249399999999990,3
719,907,8/13/2015 0:00:00,Biomass,46.240670000000001,-113.842440000000000,3
720,908,8/13/2015 0:00:00,Biomass,46.242820000000002,-113.842960000000010,3
721,909,8/13/2015 0:00:00,Biomass,46.243710000000000,-113.843470000000000,3
722,911,8/13/2015 0:00:00,Biomass,46.244439999999997,-113.840909999999990,3
723,912,8/4/2014 0:00:00,Biomass,45.533020000000000,-114.354810000000000,3
724,913,8/4/2014 0:00:00,Biomass,45.528559999999999,-114.356520000000000,3
725,914,8/4/2014 0:00:00,Biomass,45.531520000000000,-114.354240000000000,3
726,916,8/4/2014 0:00:00,Biomass,45.530119999999997,-114.354180000000000,3
727,917,8/10/2015 0:00:00,Biomass,45.551560000000002,-114.367720000000010,3
728,918,8/10/2015 0:00:00,Biomass,45.551220000000001,-114.368849999999990,3
729,919,8/10/2015 0:00:00,Biomass,45.552720000000001,-114.366530000000000,3
730,920,8/10/2015 0:00:00,Biomass,45.552120000000002,-114.366370000000000,3
731,931,7/16/2014 0:00:00,Biomass,46.774090000000001,-114.210390000000000,3
732,933,7/16/2014 0:00:00,Biomass,46.770560000000003,-114.212520000000000,3
733,934,7/16/2014 0:00:00,Biomass,46.770069999999997,-114.215090000000000,3
734,935,7/16/2014 0:00:00,Biomass,46.768859999999997,-114.211720000000000,3
735,950,8/1/2014 0:00:00,Biomass,46.710619999999999,-114.039270000000000,6
736,951,8/20/2014 0:00:00,Biomass,46.685180000000003,-114.033360000000000,7
737,952,8/18/2014 0:00:00,Biomass,46.672150000000002,-114.013690000000000,6
738,953,8/8/2014 0:00:00,Biomass,46.674059999999997,-114.023480000000010,7
739,954,8/7/2014 0:00:00,Biomass,46.680860000000003,-114.029470000000000,7
740,955,8/18/2014 0:00:00,Biomass,46.680669999999999,-114.029910000000000,6
741,956,8/8/2014 0:00:00,Biomass,46.687629999999999,-114.033289999999990,6
742,957,8/8/2014 0:00:00,Biomass,46.689369999999997,-114.035950000000000,6
743,958,8/20/2014 0:00:00,Biomass,46.672469999999997,-114.025870000000000,7
744,959,8/22/2014 0:00:00,Biomass,46.686520000000002,-114.036109999999990,7
745,960,8/22/2014 0:00:00,Biomass,46.685369999999999,-114.036080000000000,7
746,961,8/20/2014 0:00:00,Biomass,46.672249999999998,-114.024930000000000,7
747,1016,8/26/2015 0:00:00,Biomass,46.457850000000001,-113.768550000000000,3
748,1017,8/26/2015 0:00:00,Biomass,46.458559999999999,-113.766390000000000,5
749,1018,8/26/2015 0:00:00,Biomass,46.457760000000000,-113.769400000000000,3
750,1019,8/26/2015 0:00:00,Biomass,46.458340000000000,-113.768649999999990,3
751,1020,8/26/2015 0:00:00,Biomass,46.457830000000001,-113.767790000000010,5
752,1022,7/28/2015 0:00:00,Biomass,46.418640000000003,-113.699370000000000,3
753,1023,7/28/2015 0:00:00,Biomass,46.418480000000002,-113.700329999999990,3
754,1026,7/29/2015 0:00:00,Biomass,46.450650000000003,-113.687900000000000,3
755,1028,7/29/2015 0:00:00,Biomass,46.451140000000002,-113.685910000000010,3
756,1034,7/28/2015 0:00:00,Biomass,46.504179999999998,-113.748720000000010,3
757,1035,7/28/2015 0:00:00,Biomass,46.506500000000003,-113.752570000000010,3
758,1036,7/17/2015 0:00:00,Biomass,46.552990000000001,-113.856100000000000,3
759,1037,7/17/2015 0:00:00,Biomass,46.552950000000003,-113.857699999999990,3
760,1038,7/17/2015 0:00:00,Biomass,46.551969999999997,-113.854429999999990,3
761,1039,7/17/2015 0:00:00,Biomass,46.552399999999999,-113.855680000000010,3
762,1040,7/17/2015 0:00:00,Biomass,46.552050000000001,-113.857609999999990,3
763,1041,8/13/2015 0:00:00,Biomass,46.169539999999998,-113.952360000000000,4
764,1042,8/13/2015 0:00:00,Biomass,46.172530000000002,-113.954759999999990,3
765,1043,8/13/2015 0:00:00,Biomass,46.171419999999998,-113.952690000000000,4
766,1044,8/13/2015 0:00:00,Biomass,46.173760000000001,-113.956509999999990,6
767,1045,8/13/2015 0:00:00,Biomass,46.170960000000001,-113.954750000000000,3
768,1046,8/4/2015 0:00:00,Biomass,46.434770000000000,-113.882200000000000,3
769,1047,8/4/2015 0:00:00,Biomass,46.433169999999997,-113.881420000000010,3
770,1048,8/4/2015 0:00:00,Biomass,46.434449999999998,-113.878410000000000,3
771,1049,8/4/2015 0:00:00,Biomass,46.432169999999999,-113.876270000000010,3
772,1051,8/24/2015 0:00:00,Biomass,46.738470000000000,-113.743129999999990,3
773,1052,8/24/2015 0:00:00,Biomass,46.738259999999997,-113.743990000000000,3
774,1053,8/24/2015 0:00:00,Biomass,46.739170000000001,-113.743440000000010,3
775,1055,8/24/2015 0:00:00,Biomass,46.739060000000002,-113.744140000000000,3
776,1057,7/27/2015 0:00:00,Biomass,46.414279999999998,-113.648700000000010,3
777,1059,7/27/2015 0:00:00,Biomass,46.413220000000003,-113.652730000000010,3
778,1061,7/29/2015 0:00:00,Biomass,46.447490000000002,-113.680220000000010,3
779,1063,7/29/2015 0:00:00,Biomass,46.447400000000002,-113.678470000000000,3
780,1065,7/29/2015 0:00:00,Biomass,46.446719999999999,-113.678320000000000,3
781,1071,8/26/2015 0:00:00,Biomass,46.462269999999997,-113.766570000000000,3
782,1072,8/26/2015 0:00:00,Biomass,46.459829999999997,-113.767810000000000,3
783,1073,8/26/2015 0:00:00,Biomass,46.459190000000000,-113.768430000000000,3
784,1074,8/26/2015 0:00:00,Biomass,46.460819999999998,-113.767080000000010,3
785,1075,8/26/2015 0:00:00,Biomass,46.463450000000002,-113.765760000000000,3
786,1076,7/30/2015 0:00:00,Biomass,46.519129999999997,-113.729010000000000,3
787,1078,7/30/2015 0:00:00,Biomass,46.519590000000001,-113.726470000000010,3
788,1079,7/30/2015 0:00:00,Biomass,46.520000000000003,-113.728070000000000,3
789,1080,7/30/2015 0:00:00,Biomass,46.519449999999999,-113.725040000000010,3
790,1081,7/28/2015 0:00:00,Biomass,46.506810000000002,-113.759020000000010,3
791,1082,7/28/2015 0:00:00,Biomass,46.505719999999997,-113.754850000000000,3
792,1083,7/28/2015 0:00:00,Biomass,46.506399999999999,-113.757290000000000,3
793,1084,7/28/2015 0:00:00,Biomass,46.507060000000003,-113.755250000000000,3
794,1085,7/28/2015 0:00:00,Biomass,46.504429999999999,-113.757440000000000,3
795,1086,8/3/2015 0:00:00,Biomass,46.767560000000003,-113.728680000000000,3
796,1087,8/3/2015 0:00:00,Biomass,46.766170000000002,-113.724010000000010,6
797,1088,8/3/2015 0:00:00,Biomass,46.767580000000002,-113.724760000000000,3
798,1089,8/3/2015 0:00:00,Biomass,46.767209999999999,-113.726860000000000,3
799,1090,8/3/2015 0:00:00,Biomass,46.768819999999998,-113.727279999999990,0
800,1091,8/7/2015 0:00:00,Biomass,46.772190000000002,-113.735590000000000,3
801,1092,8/7/2015 0:00:00,Biomass,46.771320000000003,-113.735270000000000,3
802,1093,8/7/2015 0:00:00,Biomass,46.771349999999998,-113.733880000000000,3
803,1094,8/7/2015 0:00:00,Biomass,46.771529999999998,-113.732690000000010,3
804,1095,8/7/2015 0:00:00,Biomass,46.768889999999999,-113.731390000000000,3
805,1096,8/11/2015 0:00:00,Biomass,45.814740000000000,-114.279790000000010,3
806,1097,8/11/2015 0:00:00,Biomass,45.816180000000003,-114.281460000000000,3
807,1098,8/11/2015 0:00:00,Biomass,45.812539999999998,-114.278370000000000,3
808,1099,8/11/2015 0:00:00,Biomass,45.813609999999997,-114.283109999999990,3
809,1100,8/11/2015 0:00:00,Biomass,45.811010000000003,-114.280160000000000,2
810,1101,8/11/2015 0:00:00,Biomass,45.819629999999997,-114.275020000000000,4
811,1102,8/11/2015 0:00:00,Biomass,45.821739999999998,-114.272610000000000,3
812,1103,8/11/2015 0:00:00,Biomass,45.819510000000001,-114.267730000000000,3
813,1104,8/11/2015 0:00:00,Biomass,45.821410000000000,-114.273169999999990,3
814,1105,8/11/2015 0:00:00,Biomass,46.820059999999998,-114.270760000000000,3
815,1200,7/16/2015 0:00:00,Biomass,46.675860000000000,-114.005260000000010,6
816,1201,7/16/2015 0:00:00,Biomass,46.675069999999998,-114.006930000000000,6
817,1202,7/16/2015 0:00:00,Biomass,46.694809999999997,-114.021060000000010,6
818,1203,7/16/2015 0:00:00,Biomass,46.695950000000003,-114.021460000000000,6
819,1204,7/16/2015 0:00:00,Biomass,46.696370000000002,-114.022890000000000,6
820,1205,7/16/2015 0:00:00,Biomass,46.695099999999996,-114.022760000000010,6
821,1206,7/16/2015 0:00:00,Biomass,46.697360000000003,-114.022060000000000,6
822,1207,7/31/2015 0:00:00,Biomass,46.706840000000000,-114.032169999999990,6
823,1208,7/31/2015 0:00:00,Biomass,46.706099999999999,-114.033350000000000,6
824,1209,7/31/2015 0:00:00,Biomass,46.705089999999998,-114.034220000000000,6
825,1210,8/27/2015 0:00:00,Biomass,46.706170000000000,-114.034660000000000,6
826,1211,8/27/2015 0:00:00,Biomass,46.704940000000001,-114.032420000000000,6
827,1212,7/21/2015 0:00:00,Biomass,46.480510000000002,-113.944220000000000,7
828,1213,7/21/2015 0:00:00,Biomass,46.479410000000001,-113.943029999999990,7
829,1214,7/21/2015 0:00:00,Biomass,46.480060000000002,-113.947140000000000,7
830,1215,7/21/2015 0:00:00,Biomass,46.477820000000001,-113.946440000000000,7
831,1216,7/21/2015 0:00:00,Biomass,46.478409999999997,-113.944650000000000,7
832,1217,7/31/2015 0:00:00,Biomass,46.485070000000000,-113.946879999999990,7
833,1218,7/31/2015 0:00:00,Biomass,46.489719999999998,-113.944810000000000,6
834,1219,7/31/2015 0:00:00,Biomass,46.488230000000001,-113.942230000000000,6
835,1220,7/31/2015 0:00:00,Biomass,46.488590000000002,-113.944270000000000,6
836,1221,7/31/2015 0:00:00,Biomass,46.485340000000001,-113.944149999999990,7
837,1227,7/22/2015 0:00:00,Biomass,46.712130000000002,-114.036230000000000,6
838,1228,7/22/2015 0:00:00,Biomass,46.715370000000000,-114.031910000000000,6
839,1229,7/22/2015 0:00:00,Biomass,46.714469999999999,-114.034760000000010,6
840,1230,7/22/2015 0:00:00,Biomass,46.719619999999999,-114.032950000000000,6
841,1231,7/22/2015 0:00:00,Biomass,46.722130000000000,-114.034450000000010,6
842,1241,8/5/2015 0:00:00,Biomass,46.680630000000001,-114.037060000000000,7
843,1242,8/5/2015 0:00:00,Biomass,46.680160000000001,-114.034160000000000,7
844,1243,8/5/2015 0:00:00,Biomass,46.681429999999999,-114.032970000000010,7
845,1245,8/31/2015 0:00:00,Biomass,46.579670000000000,-113.960890000000010,7
846,1246,8/31/2015 0:00:00,Biomass,46.579360000000001,-113.958980000000000,7
847,1247,8/24/2015 0:00:00,Biomass,46.599460000000001,-113.939139999999990,7
848,1248,8/24/2015 0:00:00,Biomass,46.596110000000003,-113.943700000000010,7
849,1249,8/24/2015 0:00:00,Biomass,46.603780000000000,-113.938770000000010,7
850,1250,8/24/2015 0:00:00,Biomass,46.598329999999997,-113.943720000000000,7
851,1251,8/24/2015 0:00:00,Biomass,46.600110000000001,-113.942440000000000,7
852,1252,8/31/2015 0:00:00,Biomass,46.577800000000003,-113.961690000000000,7
853,1254,8/3/2015 0:00:00,Biomass,46.548589999999997,-113.957920000000000,7
854,1256,8/3/2015 0:00:00,Biomass,46.546799999999998,-113.958780000000000,7
855,1257,8/3/2015 0:00:00,Biomass,46.548589999999997,-113.960880000000000,7
856,1258,8/27/2015 0:00:00,Biomass,46.591079999999998,-113.948010000000000,7
857,1259,8/27/2015 0:00:00,Biomass,46.592250000000000,-113.950350000000000,7
858,1260,8/17/2015 0:00:00,Biomass,46.468969999999999,-113.948830000000000,7
859,1261,8/17/2015 0:00:00,Biomass,46.469870000000000,-113.949370000000000,7
860,1262,8/17/2015 0:00:00,Biomass,46.469380000000001,-113.944490000000000,7
861,1263,8/17/2015 0:00:00,Biomass,46.471649999999997,-113.952670000000000,7
862,1264,8/17/2015 0:00:00,Biomass,46.468170000000001,-113.944740000000000,7
863,1265,8/27/2015 0:00:00,Biomass,46.472180000000002,-113.951880000000000,7
864,1266,8/27/2015 0:00:00,Biomass,46.471609999999998,-113.951160000000000,7
865,1267,8/27/2015 0:00:00,Biomass,46.468280000000000,-113.943150000000000,7
866,1268,8/31/2015 0:00:00,Biomass,46.469400000000000,-113.945310000000010,7
867,1269,8/31/2015 0:00:00,Biomass,46.466400000000000,-113.942850000000010,7
868,5325,8/5/2015 0:00:00,Biomass,46.734760000000001,-114.044180000000000,6
869,5326,8/5/2015 0:00:00,Biomass,46.731299999999997,-114.047460000000000,6
870,5340,8/7/2015 0:00:00,Biomass,46.841050000000003,-113.954970000000000,4
871,5344,8/7/2015 0:00:00,Biomass,46.841209999999997,-113.966179999999990,6
872,5364,8/6/2015 0:00:00,Biomass,46.539510000000000,-113.905779999999990,6
873,5367,8/6/2015 0:00:00,Biomass,46.540419999999997,-113.907580000000000,6
